text,label
"you lot can support tom holland and noah centineo and ross lynch as the white boys of the month as much as u want BUT remember where u came from. remember ur roots. show respect to ur elders and never forget the original white boy of the month, freddie fox {URL}",7
Hi @user I'm reporter with @user I'd love to hear more about your recent comment that Canada could help resettle more migrants who've arrived in Mexico. Let me know if you have time for an interview this week. I'm at EMAIL,7
"i'd put a bitch in a coffin if that was my sister, he a bitch cuz you never lay a hand in a women no matter how mad you is {URL}",0
@user Go ask them in church when their pastors do that to them,7
happy pride month remember pansexuals exist and deserve just as much validity as the others,7
@nailainayat I thought in islam there are no siblings only couples! Because brother marries his own sister is what cruel reality of islam! Even in many cases in India muslim father marries his own daughter on the pretext that it is islamic! And changes entire relationship!,3
my bitch is a barbie,7
Christians push back on white supremacy. #UUChristians #Unitarian #Universalist {URL},7
ur not a lesbian ur a whole ass n*gga {URL},2
@user And being a internet faggot isn't?,2
"@user @user Brilliant clip. The way the media portrayed the riots back then couldn't be further from the truth. It was all about young people looting and stealing sneakers, when the context was police oppression, lack of opportunities and hopelessness among young black working class people.",7
@user You are an idiot and dont belong in civilized society ..go back and crawl back to your islamic hell hole,3
@user Similar effect when you have Mexican.,7
@user @user @user @user @user @user Your ignorance is showing. Homosexuality exists. It's not going anywhere.,7
"@user More like ""hello, I'd like to report a disturbance"" these niggers are being niggers {URL}",1
"@user Romans 6 you're united with Christ in baptism & die to sin. I've met a guy who didn't know to be baptized. But Acts 8:14 & 19 if each lays hands on the other & prays they get the Holy Spirit, whoever speaks in like French or German, the one who prayed should do it for others.",7
"Indonesians can now travel to 70 countries without a visa. They have enormous choice. Australia not only requires a visa, but also charges each holidaymaker from Indo $140.00 just to apply. Lost opportunity for Australia; lost opportunity to get to know each other. @6PR #ABCNews",7
"Ditch the coat hangers, ladies! The end of #RoeVWade will not kill us... or our sexual freedom. Men & women now have more than 20 ways NOT to create a human being. Sucking a baby out in pieces just won't be one of them. They can feel it. #BabiesLivesMatter {URL}",7
Meet @user the woman behind Japan's #KuToo movement that sparked thousands to say no to mandatory heels at work #KuToo運動 via @user #women #work @user {URL},7
"WHAT ARE YOU THE FUCKING HALL MONITOR NOW? SHE NEVER SAID ANYTHING ABOUT YOU GOING TO PRISON. NOT PUBLICLY. STOP MAKING SHIT UP YOU FUCKIN DEPENDS EXTRA WIDE IN THE REAR SHITTIN, HAULIN THE WHOLE TRIBE TO THE UK WITHOUT A PROPER INVITE EXTENDIN, NO PROTESTS SEEIN, WHITE TRASH! FU {URL}",4
"You don't speak for the minorities and we don't speak for them either. We only speak for our own and on our own opinions. If we are offended and you're not, you don't have the right to say ""we're overreacting"".",7
"First wave of pics, more later plus video (if you get me to 200) #nsfw #femboy #gay #fishnet #skirt {URL}",7
"Pakistanis must know that another wave of terror has been launched by the enemies through PTM/TTP/ISIS.. If you attack Pakistan army by any means, then be ready to be slaughtered like this by the Indians, Israelis, Khawarij and the Americans.. Watch this closely & then decide. {URL}",7
Latina Lesbians Giving a Good Lick {URL},7
Mother fuck'n magat would have ate lead had he come after me..little white bitch!,1
"{URL} This article illustrates why I feel women empowerment ""defination"" is completely wrong from the roots and how our society has closed all the doors of real empowerment terminating it to a mere slogan. Do read the full article😊",7
Men are trash. Women are trash. Humans are trashing this world.,0
"WATCH: A group of Israelis are coming together to try and force the government to stop arms deals to some of the world's most brutal regimes, and to come clean about its ties to murderous dictatorships. {URL}",7
@user @user faggots,2
"Little dick niggers always lying about having one and when you have a big dick you gotta lie on some ""it's not that big baby"" {URL}",7
Honestly why are there so many different sexualities now just bang who you wanna bang or dont,7
Maybe the reason ladies are attracted towards men who are holding babies is because it's proof that atleast someone thought that they're attractive enough to fuck.,7
NYPD Apologizes for Stonewall Raids That Sparked Modern LGBTQ Movement {URL},7
@user Bitch put that needle dick away and go back to work😂😂,0
Dumb cuck should send. Bitch where the fuck is my payday? Almost 1 pm and no tributes is unacceptable... #findom #paypig #footfetish #finsub #footslave #domination #humiliation #bdsm #philly #goddess #feet {URL},0
rt if you hate it when white people,7
Difference between Hinduism and Islam.... One is represent humanity while second is Atrocity ! {URL},3
It was more crazy for me growing up because I am the only dark skin child of my mum. So crazy people would ask my mum if she really is my mum. One woman came visiting one time and said I wasn't fine and fresh like my siblings and I heard.. All cos I am dark skinned. {URL},7
"@user @Joy997FM @Okyeamekwame You need the guidance of the Holy Spirit to fully understand The Bible, read Hebrews ch. 1 vs 8 and see where God The Father Called His Son God.",7
Why do I get asked if I'm part black so often.... I'm whiter than Casper.,7
@TrumpWarRoom Let's build a wall around this terrorist center and then carpet bomb them.,1
Jesus died for our sins. #TeachSomethingIn5Words,7
Hoes need to stop birthing these ugly ass babies and callin them cute and shit idc idc,0
fuck bitches,0
"i scrolled down your cc, answer now plz — I've date a Nigerian and half Nigerian and half Jamaican , the other were just talking stages {URL}",7
Afterall smiling is sunnah,7
"Because of the loopholes in our current immigration policy, migrants are undertaking the dangerous journey to enter the U.S. illegally. Mass amnesty that the Dems are pushing won't. . . ✖ Protect migrants ✖ Secure our border ✖ Support @CBP agents",7
fuck me in the psych ward,7
"Today I was standing in a clinic and there were two Indian women doctors standing next to me and all I could think was ""damn I wish our ancestors could see this""",7
And he talk at TIME about how muslim should treated women better/equally in muslim country. {URL},7
"Just found out that this cartoon will be published in a textbook this year, through the University of North Texas. Very honored to be included in a chapter dealing with female journalists of color. @Yamiche @AprilDRyan {URL}",7
MS-13 Gang Member Shoots Cop In The Face During Drug Raid...On The Same Day As Migrant Dumping Announcement {URL} via @user,7
How do I temporarily unsubscribe from this gender 😕 {URL},7
"Being gay is being attracted to your own sex. Wear what you want and stop caring about what's ""gay"". {URL}",7
"President Donald J. Trump Wants to Work With Pakistan to Achieve Peace, Stability, and Economic Prosperity in the Region @user @user @user @user @user @user @user @user #JustTheRealNews {URL}",7
bitch i'm straight i could die today,7
@user @user Atheist(European/American) values are Christian values as well largely and show more of how the religion is currently and somewhat initially accepting.,7
Get yo ass back in line w the rest of the hoes smh. Wasting my time n shit 🙄,0
Nah this nigga needs to burn in hell for this bullshit💀💀,1
Black people throughout the world have fallen for the lie of Imperialist white power.We now believe that capitalism and individualism is our only salvation.We believe in the lie of scarcity even as white power steals our labor and the resources of Africa right from under our feet {URL},7
That is a homophobic slur!,7
"This should be reported on CNN, but probably won't. And the sad thing is the priest in the goodness of god will instantly forgive her, in his heart and soul he will pray for her soul. She needs to be put in jail or mental instititute, sicko! {URL}",7
throw the whole religion away,3
Not to be homophobic but Korean femboys are the most attractive thing on earth,7
Y'all niggas act like a bag of bitches,1
can someone slap this dumb hoe,0
